alg,time,number,length,source,dest
esx,1.252610206604004,2,170341.806,Via Roma Imperia,Via Cascione Diano Marina
onepass_plus,1.6170775890350342,2,36848.774,Via Roma Imperia,Via Cascione Diano Marina
onepass_plus,10.824480295181274,3,45890.726,Via Roma Imperia,Via Cascione Diano Marina
onepass_plus,31.404574394226074,4,63471.404,Via Roma Imperia,Via Cascione Diano Marina
onepass_plus,32.345953702926636,5,67936.585,Via Roma Imperia,Via Cascione Diano Marina
onepass_plus,34.19934391975403,6,72402.038,Via Roma Imperia,Via Cascione Diano Marina
esx,0.033159732818603516,0,11638.632,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia
onepass_plus,0.09379696846008301,0,11638.632,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia
penalty,0.14771151542663574,0,11638.632,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia
esx,0.21167397499084473,1,37242.765,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia
onepass_plus,0.26671528816223145,1,37242.765,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia
onepass_plus,3.252633571624756,0,29999.255,Via Stazione Milano,Corso Buenos Aires Milano
esx,3.3081109523773193,0,29999.255,Via Stazione Milano,Corso Buenos Aires Milano
penalty,3.3639843463897705,0,29999.255,Via Stazione Milano,Corso Buenos Aires Milano
onepass_plus,3.422574043273926,1,30546.144,Via Stazione Milano,Corso Buenos Aires Milano
penalty,3.4975876808166504,1,36963.107,Via Stazione Milano,Corso Buenos Aires Milano
esx,3.5600149631500244,1,32231.287,Via Stazione Milano,Corso Buenos Aires Milano
penalty,3.619593620300293,2,31105.967,Via Stazione Milano,Corso Buenos Aires Milano
penalty,3.6721322536468506,3,35242.364,Via Stazione Milano,Corso Buenos Aires Milano
penalty,3.7138729095458984,4,37128.16,Via Stazione Milano,Corso Buenos Aires Milano
penalty,3.7740187644958496,5,41106.632,Via Stazione Milano,Corso Buenos Aires Milano
esx,3.819349527359009,2,36604.044,Via Stazione Milano,Corso Buenos Aires Milano
onepass_plus,3.8669538497924805,2,31807.04,Via Stazione Milano,Corso Buenos Aires Milano
penalty,3.939443826675415,6,34366.576,Via Stazione Milano,Corso Buenos Aires Milano
esx,4.092403888702393,3,37785.958,Via Stazione Milano,Corso Buenos Aires Milano
esx,4.367810964584351,4,41260.364,Via Stazione Milano,Corso Buenos Aires Milano
esx,4.557944297790527,5,42897.135,Via Stazione Milano,Corso Buenos Aires Milano
esx,4.781173229217529,6,44908.12,Via Stazione Milano,Corso Buenos Aires Milano
onepass_plus,5.025518894195557,3,32594.365,Via Stazione Milano,Corso Buenos Aires Milano
onepass_plus,8.71959114074707,4,34608.905,Via Stazione Milano,Corso Buenos Aires Milano
onepass_plus,10.375182628631592,5,35352.909,Via Stazione Milano,Corso Buenos Aires Milano
onepass_plus,12.174026489257812,6,35818.324,Via Stazione Milano,Corso Buenos Aires Milano
onepass_plus,2.703449010848999,0,1535.779,Corso Matteotti Torino,Via Po Torino
onepass_plus,2.7427403926849365,1,1660.549,Corso Matteotti Torino,Via Po Torino
esx,2.7748069763183594,0,1535.779,Corso Matteotti Torino,Via Po Torino
penalty,2.8121497631073,0,1535.779,Corso Matteotti Torino,Via Po Torino
onepass_plus,2.8555190563201904,2,1676.812,Corso Matteotti Torino,Via Po Torino
esx,2.903900384902954,1,1660.549,Corso Matteotti Torino,Via Po Torino
penalty,2.948427200317383,1,1679.585,Corso Matteotti Torino,Via Po Torino
onepass_plus,2.9936676025390625,3,1686.046,Corso Matteotti Torino,Via Po Torino
esx,3.038198947906494,2,1686.046,Corso Matteotti Torino,Via Po Torino
penalty,3.081357717514038,2,1683.273,Corso Matteotti Torino,Via Po Torino
onepass_plus,3.1952929496765137,4,2071.283,Corso Matteotti Torino,Via Po Torino
esx,3.321697950363159,3,2158.705,Corso Matteotti Torino,Via Po Torino
penalty,3.420853614807129,3,2665.345,Corso Matteotti Torino,Via Po Torino
onepass_plus,3.4939591884613037,5,2190.101,Corso Matteotti Torino,Via Po Torino
esx,3.6574835777282715,4,2665.345,Corso Matteotti Torino,Via Po Torino
penalty,3.7815372943878174,4,2158.705,Corso Matteotti Torino,Via Po Torino
onepass_plus,3.873577833175659,6,2360.18,Corso Matteotti Torino,Via Po Torino
esx,4.000819206237793,5,2741.037,Corso Matteotti Torino,Via Po Torino
esx,4.121042966842651,6,2825.318,Corso Matteotti Torino,Via Po Torino
onepass_plus,1.057433843612671,0,50.793,Piazza De Ferrari Genova,Via XX Settembre Genova
esx,1.1109859943389893,0,50.793,Piazza De Ferrari Genova,Via XX Settembre Genova
onepass_plus,1.1887869834899902,1,909.965,Piazza De Ferrari Genova,Via XX Settembre Genova
penalty,1.2740683555603027,0,50.793,Piazza De Ferrari Genova,Via XX Settembre Genova
esx,1.3122920989990234,1,909.965,Piazza De Ferrari Genova,Via XX Settembre Genova
onepass_plus,1.3650617599487305,2,3151.114,Piazza De Ferrari Genova,Via XX Settembre Genova
esx,1.4307057857513428,2,3151.114,Piazza De Ferrari Genova,Via XX Settembre Genova
esx,1.4739453792572021,3,4009.276,Piazza De Ferrari Genova,Via XX Settembre Genova
esx,1.5228822231292725,4,5581.654,Piazza De Ferrari Genova,Via XX Settembre Genova
esx,1.5859885215759277,5,9454.702,Piazza De Ferrari Genova,Via XX Settembre Genova
esx,1.6337223052978516,6,37113.472,Piazza De Ferrari Genova,Via XX Settembre Genova
esx,1.4503653049468994,0,4391.703,Via Roma Bergamo,Via Sentierone Bergamo
onepass_plus,1.5467743873596191,0,4391.703,Via Roma Bergamo,Via Sentierone Bergamo
penalty,1.63934326171875,0,4391.703,Via Roma Bergamo,Via Sentierone Bergamo
esx,1.7308650016784668,1,4928.242,Via Roma Bergamo,Via Sentierone Bergamo
onepass_plus,1.8159370422363281,1,4928.242,Via Roma Bergamo,Via Sentierone Bergamo
penalty,1.9762697219848633,1,4928.242,Via Roma Bergamo,Via Sentierone Bergamo
esx,2.0461132526397705,2,7032.31,Via Roma Bergamo,Via Sentierone Bergamo
onepass_plus,2.1307504177093506,2,7032.31,Via Roma Bergamo,Via Sentierone Bergamo
esx,2.215993881225586,3,12031.166,Via Roma Bergamo,Via Sentierone Bergamo
onepass_plus,2.321525812149048,3,7784.915,Via Roma Bergamo,Via Sentierone Bergamo
esx,2.4577741622924805,4,19825.168,Via Roma Bergamo,Via Sentierone Bergamo
onepass_plus,2.590668201446533,4,7866.164,Via Roma Bergamo,Via Sentierone Bergamo
esx,2.705030679702759,5,20861.529,Via Roma Bergamo,Via Sentierone Bergamo
onepass_plus,2.8264639377593994,5,8964.348,Via Roma Bergamo,Via Sentierone Bergamo
esx,2.8827290534973145,6,31940.611,Via Roma Bergamo,Via Sentierone Bergamo
onepass_plus,2.9929280281066895,6,9136.4,Via Roma Bergamo,Via Sentierone Bergamo
onepass_plus,2.2667722702026367,0,18480.185,Piazza Duomo Como,Via Vittorio Emanuele Como
esx,2.346658229827881,0,18480.185,Piazza Duomo Como,Via Vittorio Emanuele Como
penalty,2.4219019412994385,0,18480.185,Piazza Duomo Como,Via Vittorio Emanuele Como
onepass_plus,2.4980227947235107,1,18513.616,Piazza Duomo Como,Via Vittorio Emanuele Como
esx,2.5752718448638916,1,20036.261,Piazza Duomo Como,Via Vittorio Emanuele Como
penalty,2.6476588249206543,1,18651.769,Piazza Duomo Como,Via Vittorio Emanuele Como
penalty,2.7159597873687744,2,20282.987,Piazza Duomo Como,Via Vittorio Emanuele Como
esx,2.7763314247131348,2,21780.183,Piazza Duomo Como,Via Vittorio Emanuele Como
penalty,2.897595167160034,3,21412.219,Piazza Duomo Como,Via Vittorio Emanuele Como
onepass_plus,3.0584185123443604,2,18971.444,Piazza Duomo Como,Via Vittorio Emanuele Como
esx,3.1396121978759766,3,24691.632,Piazza Duomo Como,Via Vittorio Emanuele Como
penalty,3.2215189933776855,4,25417.107,Piazza Duomo Como,Via Vittorio Emanuele Como
penalty,3.2945239543914795,5,26463.707,Piazza Duomo Como,Via Vittorio Emanuele Como
esx,3.395838975906372,4,26182.245,Piazza Duomo Como,Via Vittorio Emanuele Como
penalty,3.502415418624878,6,27006.362,Piazza Duomo Como,Via Vittorio Emanuele Como
esx,3.6245810985565186,5,26825.187,Piazza Duomo Como,Via Vittorio Emanuele Como
onepass_plus,3.807400703430176,3,19113.137,Piazza Duomo Como,Via Vittorio Emanuele Como
esx,3.8861210346221924,6,32511.491,Piazza Duomo Como,Via Vittorio Emanuele Como
onepass_plus,5.250919580459595,4,19596.033,Piazza Duomo Como,Via Vittorio Emanuele Como
onepass_plus,146.53344321250916,5,20277.403,Piazza Duomo Como,Via Vittorio Emanuele Como
onepass_plus,197.76898908615112,6,20334.223,Piazza Duomo Como,Via Vittorio Emanuele Como
onepass_plus,1.6649315357208252,0,6415.344,Via Alessandro Manzoni Varese,Corso Matteotti Varese
esx,1.761380672454834,0,6415.344,Via Alessandro Manzoni Varese,Corso Matteotti Varese
penalty,1.848357915878296,0,6415.344,Via Alessandro Manzoni Varese,Corso Matteotti Varese
onepass_plus,1.9738154411315918,1,6564.058,Via Alessandro Manzoni Varese,Corso Matteotti Varese
esx,2.036316156387329,1,8072.419,Via Alessandro Manzoni Varese,Corso Matteotti Varese
penalty,2.083463191986084,1,8072.419,Via Alessandro Manzoni Varese,Corso Matteotti Varese
onepass_plus,2.1774814128875732,2,7192.394,Via Alessandro Manzoni Varese,Corso Matteotti Varese
esx,2.287628173828125,2,8717.196,Via Alessandro Manzoni Varese,Corso Matteotti Varese
penalty,2.3942110538482666,2,6592.455,Via Alessandro Manzoni Varese,Corso Matteotti Varese
onepass_plus,2.4433655738830566,3,7761.79,Via Alessandro Manzoni Varese,Corso Matteotti Varese
esx,2.542196273803711,3,19455.702,Via Alessandro Manzoni Varese,Corso Matteotti Varese
onepass_plus,2.6868655681610107,4,8072.419,Via Alessandro Manzoni Varese,Corso Matteotti Varese
esx,2.7386538982391357,4,28220.356,Via Alessandro Manzoni Varese,Corso Matteotti Varese
onepass_plus,2.828449010848999,5,19428.343,Via Alessandro Manzoni Varese,Corso Matteotti Varese
esx,2.9522666931152344,5,33219.981,Via Alessandro Manzoni Varese,Corso Matteotti Varese
onepass_plus,3.0498247146606445,6,27720.343,Via Alessandro Manzoni Varese,Corso Matteotti Varese
esx,3.153942584991455,6,33294.396,Via Alessandro Manzoni Varese,Corso Matteotti Varese
onepass_plus,3.2513368129730225,0,10552.428,Viale della Libertà Monza,Via Italia Monza
esx,3.2951321601867676,0,10552.428,Viale della Libertà Monza,Via Italia Monza
onepass_plus,3.3479862213134766,1,11686.979,Viale della Libertà Monza,Via Italia Monza
penalty,3.429797649383545,0,10552.428,Viale della Libertà Monza,Via Italia Monza
onepass_plus,3.529510498046875,2,12679.695,Viale della Libertà Monza,Via Italia Monza
esx,3.594059944152832,1,12545.61,Viale della Libertà Monza,Via Italia Monza
penalty,3.6741013526916504,1,11686.979,Viale della Libertà Monza,Via Italia Monza
onepass_plus,3.7535605430603027,3,13837.95,Viale della Libertà Monza,Via Italia Monza
penalty,3.8311257362365723,2,14814.378,Viale della Libertà Monza,Via Italia Monza
esx,3.894300937652588,2,15873.395,Viale della Libertà Monza,Via Italia Monza
penalty,3.9626708030700684,3,12329.832,Viale della Libertà Monza,Via Italia Monza
onepass_plus,4.111587047576904,4,14068.204,Viale della Libertà Monza,Via Italia Monza
penalty,4.235131740570068,4,14473.36,Viale della Libertà Monza,Via Italia Monza
esx,4.312063694000244,3,18110.635,Viale della Libertà Monza,Via Italia Monza
penalty,4.419893026351929,5,16184.136,Viale della Libertà Monza,Via Italia Monza
onepass_plus,4.492527723312378,5,14473.36,Viale della Libertà Monza,Via Italia Monza
penalty,4.556513071060181,6,18725.6,Viale della Libertà Monza,Via Italia Monza
esx,4.6428608894348145,4,20152.598,Viale della Libertà Monza,Via Italia Monza
onepass_plus,4.737705230712891,6,14491.394,Viale della Libertà Monza,Via Italia Monza
esx,4.819509983062744,5,22108.722,Viale della Libertà Monza,Via Italia Monza
esx,4.956390619277954,6,23092.39,Viale della Libertà Monza,Via Italia Monza
onepass_plus,1.382368564605713,0,41005.249,Strada Nuova Pavia,Piazza della Vittoria Pavia
esx,1.4257442951202393,0,41005.249,Strada Nuova Pavia,Piazza della Vittoria Pavia
penalty,1.4767470359802246,0,41005.249,Strada Nuova Pavia,Piazza della Vittoria Pavia
onepass_plus,1.5465848445892334,1,41910.454,Strada Nuova Pavia,Piazza della Vittoria Pavia
esx,1.5816454887390137,1,47713.142,Strada Nuova Pavia,Piazza della Vittoria Pavia
penalty,1.6167407035827637,1,47047.808,Strada Nuova Pavia,Piazza della Vittoria Pavia
penalty,1.684410572052002,2,45929.94,Strada Nuova Pavia,Piazza della Vittoria Pavia
esx,1.7690250873565674,2,66415.961,Strada Nuova Pavia,Piazza della Vittoria Pavia
onepass_plus,1.8172760009765625,2,45636.145,Strada Nuova Pavia,Piazza della Vittoria Pavia
onepass_plus,1.8612055778503418,3,47047.808,Strada Nuova Pavia,Piazza della Vittoria Pavia
onepass_plus,1.9922592639923096,4,66313.075,Strada Nuova Pavia,Piazza della Vittoria Pavia
onepass_plus,0.7063696384429932,0,1679.64,Corso Garibaldi Cremona,Via Solferino Cremona
esx,0.7882590293884277,0,1679.64,Corso Garibaldi Cremona,Via Solferino Cremona
penalty,0.8652434349060059,0,1679.64,Corso Garibaldi Cremona,Via Solferino Cremona
onepass_plus,0.9654688835144043,1,2075.425,Corso Garibaldi Cremona,Via Solferino Cremona
esx,1.0490903854370117,1,2257.543,Corso Garibaldi Cremona,Via Solferino Cremona
onepass_plus,1.1008594036102295,2,2866.445,Corso Garibaldi Cremona,Via Solferino Cremona
esx,1.1347746849060059,2,2966.811,Corso Garibaldi Cremona,Via Solferino Cremona
onepass_plus,1.174001932144165,3,4589.315,Corso Garibaldi Cremona,Via Solferino Cremona
esx,1.2530772686004639,3,4965.714,Corso Garibaldi Cremona,Via Solferino Cremona
onepass_plus,1.3365120887756348,4,4912.311,Corso Garibaldi Cremona,Via Solferino Cremona
esx,1.4162845611572266,4,5069.459,Corso Garibaldi Cremona,Via Solferino Cremona
onepass_plus,1.501847267150879,5,4941.753,Corso Garibaldi Cremona,Via Solferino Cremona
esx,1.610262155532837,5,5687.822,Corso Garibaldi Cremona,Via Solferino Cremona
onepass_plus,1.673755168914795,6,5035.685,Corso Garibaldi Cremona,Via Solferino Cremona
esx,1.7593660354614258,6,7370.823,Corso Garibaldi Cremona,Via Solferino Cremona
onepass_plus,1.0591092109680176,0,47308.118,Via Frattini Mantova,Piazza Sordello Mantova
esx,1.128098964691162,0,47308.118,Via Frattini Mantova,Piazza Sordello Mantova
penalty,1.1883423328399658,0,47308.118,Via Frattini Mantova,Piazza Sordello Mantova
esx,1.0456278324127197,0,10631.865,Piazza Manzoni Lecco,Via Roma Lecco
onepass_plus,1.1084601879119873,0,10631.865,Piazza Manzoni Lecco,Via Roma Lecco
penalty,1.2001004219055176,0,10631.865,Piazza Manzoni Lecco,Via Roma Lecco
esx,1.303232192993164,1,16281.056,Piazza Manzoni Lecco,Via Roma Lecco
onepass_plus,1.377342700958252,1,10631.865,Piazza Manzoni Lecco,Via Roma Lecco
penalty,1.4676926136016846,1,10631.865,Piazza Manzoni Lecco,Via Roma Lecco
esx,1.5426905155181885,2,29757.024,Piazza Manzoni Lecco,Via Roma Lecco
onepass_plus,1.6230576038360596,2,16281.056,Piazza Manzoni Lecco,Via Roma Lecco
penalty,1.673706293106079,2,16281.056,Piazza Manzoni Lecco,Via Roma Lecco
esx,1.7499926090240479,3,50317.11,Piazza Manzoni Lecco,Via Roma Lecco
onepass_plus,1.8350780010223389,3,16281.056,Piazza Manzoni Lecco,Via Roma Lecco
onepass_plus,1.8818750381469727,4,18926.725,Piazza Manzoni Lecco,Via Roma Lecco
esx,1.931917667388916,4,88726.948,Piazza Manzoni Lecco,Via Roma Lecco
onepass_plus,1.993906021118164,5,25178.107,Piazza Manzoni Lecco,Via Roma Lecco
onepass_plus,2.1236135959625244,6,27594.289,Piazza Manzoni Lecco,Via Roma Lecco
esx,0.3548581600189209,0,28447.619,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
onepass_plus,0.4324612617492676,0,28447.619,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
penalty,0.5719180107116699,0,28447.619,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
esx,0.6545226573944092,1,60501.88,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
onepass_plus,0.7334654331207275,1,30265.632,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
penalty,0.8143415451049805,1,33065.989,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
esx,0.8796641826629639,2,65977.824,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
onepass_plus,0.9551370143890381,2,32910.751,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
esx,1.049764633178711,3,69221.019,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
onepass_plus,1.1572813987731934,3,37334.612,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
onepass_plus,1.256864070892334,4,37966.627,Via Piazzi Sondrio,Piazza Garibaldi Sondrio
onepass_plus,0.9409134387969971,0,2058.163,Corso Torino Vigevano,Piazza Ducale Vigevano
esx,1.0242283344268799,0,2058.163,Corso Torino Vigevano,Piazza Ducale Vigevano
penalty,1.0943992137908936,0,2058.163,Corso Torino Vigevano,Piazza Ducale Vigevano
onepass_plus,1.1784284114837646,1,2084.806,Corso Torino Vigevano,Piazza Ducale Vigevano
esx,1.3433122634887695,1,2084.806,Corso Torino Vigevano,Piazza Ducale Vigevano
penalty,1.467531442642212,1,2754.302,Corso Torino Vigevano,Piazza Ducale Vigevano
onepass_plus,1.5652344226837158,2,2533.432,Corso Torino Vigevano,Piazza Ducale Vigevano
esx,1.6222999095916748,2,2543.791,Corso Torino Vigevano,Piazza Ducale Vigevano
penalty,1.7149930000305176,2,3012.516,Corso Torino Vigevano,Piazza Ducale Vigevano
onepass_plus,1.7841246128082275,3,2543.791,Corso Torino Vigevano,Piazza Ducale Vigevano
esx,1.8435800075531006,3,2762.374,Corso Torino Vigevano,Piazza Ducale Vigevano
penalty,1.9520776271820068,3,3139.009,Corso Torino Vigevano,Piazza Ducale Vigevano
onepass_plus,2.065211534500122,4,2758.534,Corso Torino Vigevano,Piazza Ducale Vigevano
esx,2.1180403232574463,4,2991.779,Corso Torino Vigevano,Piazza Ducale Vigevano
penalty,2.191472053527832,4,3525.561,Corso Torino Vigevano,Piazza Ducale Vigevano
onepass_plus,2.2829980850219727,5,2827.998,Corso Torino Vigevano,Piazza Ducale Vigevano
esx,2.4174461364746094,5,3596.629,Corso Torino Vigevano,Piazza Ducale Vigevano
onepass_plus,2.4927194118499756,6,2985.947,Corso Torino Vigevano,Piazza Ducale Vigevano
esx,2.589235305786133,6,3900.367,Corso Torino Vigevano,Piazza Ducale Vigevano
penalty,3.232069253921509,0,5016.509,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
onepass_plus,3.2996861934661865,0,5016.509,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
esx,3.3884456157684326,0,5016.509,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
penalty,3.446289539337158,1,7442.602,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
onepass_plus,3.5215861797332764,1,5289.528,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
esx,3.589703321456909,1,7406.015,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
penalty,3.6898081302642822,2,8172.15,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
onepass_plus,3.786799192428589,2,7406.015,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
esx,3.895977735519409,2,7712.391,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
penalty,4.0234375,3,5400.231,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
onepass_plus,4.085503578186035,3,7510.409,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
esx,4.13354229927063,3,8588.376,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
onepass_plus,4.203125715255737,4,7720.414,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
onepass_plus,4.314190149307251,5,8415.679,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
onepass_plus,4.370913982391357,6,8477.673,Via Milano Sesto San Giovanni,Viale Gramsci Sesto San Giovanni
onepass_plus,1.0526394844055176,0,59293.227,Piazza Cavour Alessandria,Via Dante Alessandria
esx,1.1129534244537354,0,59293.227,Piazza Cavour Alessandria,Via Dante Alessandria
penalty,1.207313060760498,0,59293.227,Piazza Cavour Alessandria,Via Dante Alessandria
