alg,source,dest,number,time,length,length_at_number_0
penalty,Piazza Emanuele Filiberto Torino,Via San Vincenzo Genova,0,3.794776678085327,176567.708,176567.708
penalty,Piazza Emanuele Filiberto Torino,Via San Vincenzo Genova,1,3.8529648780822754,177690.457,176567.708
penalty,Piazza Emanuele Filiberto Torino,Via San Vincenzo Genova,2,3.8983895778656006,188241.213,176567.708
penalty,Piazza Emanuele Filiberto Torino,Via San Vincenzo Genova,3,3.958592414855957,194790.6,176567.708
penalty,Piazza Emanuele Filiberto Torino,Via San Vincenzo Genova,4,4.166266679763794,208881.093,176567.708
penalty,Piazza Emanuele Filiberto Torino,Via San Vincenzo Genova,5,4.308777093887329,219061.09,176567.708
penalty,Piazza Emanuele Filiberto Torino,Via San Vincenzo Genova,6,4.355308294296265,210225.937,176567.708
penalty,Piazza Fontane Marose Genova,Via Pietro Paleocapa Savona,0,1.6624674797058103,46799.648,46799.648
penalty,Piazza Fontane Marose Genova,Via Pietro Paleocapa Savona,1,300.0,,46799.648
penalty,Piazza Fontane Marose Genova,Via Pietro Paleocapa Savona,2,300.0,,46799.648
penalty,Piazza Fontane Marose Genova,Via Pietro Paleocapa Savona,3,300.0,,46799.648
penalty,Piazza Fontane Marose Genova,Via Pietro Paleocapa Savona,4,300.0,,46799.648
penalty,Piazza Fontane Marose Genova,Via Pietro Paleocapa Savona,5,300.0,,46799.648
penalty,Piazza Fontane Marose Genova,Via Pietro Paleocapa Savona,6,300.0,,46799.648
penalty,Piazza Freguglia Ivrea,Via Garibaldi Albenga,0,1.514726638793945,224119.508,224119.508
penalty,Piazza Freguglia Ivrea,Via Garibaldi Albenga,1,1.6282639503479004,251994.183,224119.508
penalty,Piazza Freguglia Ivrea,Via Garibaldi Albenga,2,1.7237613201141355,262936.937,224119.508
penalty,Piazza Freguglia Ivrea,Via Garibaldi Albenga,3,1.7882342338562012,259962.713,224119.508
penalty,Piazza Freguglia Ivrea,Via Garibaldi Albenga,4,1.862945556640625,245154.082,224119.508
penalty,Piazza Freguglia Ivrea,Via Garibaldi Albenga,5,1.9998655319213867,260235.873,224119.508
penalty,Piazza Freguglia Ivrea,Via Garibaldi Albenga,6,2.106489658355713,249077.461,224119.508
penalty,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo,0,2.275418519973755,251955.668,251955.668
penalty,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo,1,2.3416907787323,273621.006,251955.668
penalty,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo,2,2.381263971328736,280937.256,251955.668
penalty,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo,3,300.0,,251955.668
penalty,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo,4,300.0,,251955.668
penalty,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo,5,300.0,,251955.668
penalty,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo,6,300.0,,251955.668
penalty,Piazza Garibaldi Lecco,Via Umberto I Vercelli,0,1.9174964427948,140474.081,140474.081
penalty,Piazza Garibaldi Lecco,Via Umberto I Vercelli,1,2.610175132751465,149329.112,140474.081
penalty,Piazza Garibaldi Lecco,Via Umberto I Vercelli,2,3.179548978805542,147220.325,140474.081
penalty,Piazza Garibaldi Lecco,Via Umberto I Vercelli,3,3.881016969680786,172299.42,140474.081
penalty,Piazza Garibaldi Lecco,Via Umberto I Vercelli,4,4.074188709259033,173777.809,140474.081
penalty,Piazza Garibaldi Lecco,Via Umberto I Vercelli,5,4.30902361869812,179266.236,140474.081
penalty,Piazza Garibaldi Lecco,Via Umberto I Vercelli,6,4.614718675613403,175564.261,140474.081
penalty,Piazza Manzoni Lecco,Via Roma Lecco,0,1.2001004219055176,10631.865,10631.865
penalty,Piazza Manzoni Lecco,Via Roma Lecco,1,1.4676926136016846,10631.865,10631.865
penalty,Piazza Manzoni Lecco,Via Roma Lecco,2,1.673706293106079,16281.056,10631.865
penalty,Piazza Manzoni Lecco,Via Roma Lecco,3,300.0,,10631.865
penalty,Piazza Manzoni Lecco,Via Roma Lecco,4,300.0,,10631.865
penalty,Piazza Manzoni Lecco,Via Roma Lecco,5,300.0,,10631.865
penalty,Piazza Manzoni Lecco,Via Roma Lecco,6,300.0,,10631.865
penalty,Piazza Nazionale Ivrea,Via Garibaldi Albenga,0,1.8770368099212649,225330.02,225330.02
penalty,Piazza Nazionale Ivrea,Via Garibaldi Albenga,1,2.182461738586426,246799.608,225330.02
penalty,Piazza Nazionale Ivrea,Via Garibaldi Albenga,2,2.378724336624145,241760.569,225330.02
penalty,Piazza Nazionale Ivrea,Via Garibaldi Albenga,3,2.516624212265014,262655.953,225330.02
penalty,Piazza Nazionale Ivrea,Via Garibaldi Albenga,4,2.6426658630371094,261514.378,225330.02
penalty,Piazza Nazionale Ivrea,Via Garibaldi Albenga,5,2.7401123046875,244715.732,225330.02
penalty,Piazza Nazionale Ivrea,Via Garibaldi Albenga,6,2.787672281265259,260534.787,225330.02
penalty,Piazza Ottinetti Ivrea,Via Garibaldi Albenga,0,1.945451498031616,224335.001,224335.001
penalty,Piazza Ottinetti Ivrea,Via Garibaldi Albenga,1,2.1471896171569824,252209.676,224335.001
penalty,Piazza Ottinetti Ivrea,Via Garibaldi Albenga,2,2.281754732131958,262721.444,224335.001
penalty,Piazza Ottinetti Ivrea,Via Garibaldi Albenga,3,2.4057304859161377,260178.206,224335.001
penalty,Piazza Ottinetti Ivrea,Via Garibaldi Albenga,4,2.597634077072144,244938.589,224335.001
penalty,Piazza Ottinetti Ivrea,Via Garibaldi Albenga,5,2.666053533554077,251569.686,224335.001
penalty,Piazza Ottinetti Ivrea,Via Garibaldi Albenga,6,2.7229654788970947,260451.366,224335.001
penalty,Piazza Rovetta Brescia,Rue Xavier de Maistre Aosta,0,3.2546236515045166,293695.095,293695.095
penalty,Piazza Rovetta Brescia,Rue Xavier de Maistre Aosta,1,3.378215312957764,317634.375,293695.095
penalty,Piazza Rovetta Brescia,Rue Xavier de Maistre Aosta,2,3.501458168029785,364258.427,293695.095
penalty,Piazza Rovetta Brescia,Rue Xavier de Maistre Aosta,3,3.54602313041687,353635.358,293695.095
penalty,Piazza Rovetta Brescia,Rue Xavier de Maistre Aosta,4,3.9737370014190674,348812.434,293695.095
penalty,Piazza Rovetta Brescia,Rue Xavier de Maistre Aosta,5,300.0,,293695.095
penalty,Piazza Rovetta Brescia,Rue Xavier de Maistre Aosta,6,300.0,,293695.095
penalty,Piazza San Babila Milano,Via XXV Aprile Loano,0,3.423044443130493,225186.254,225186.254
penalty,Piazza San Babila Milano,Via XXV Aprile Loano,1,3.4784538745880127,233013.775,225186.254
penalty,Piazza San Babila Milano,Via XXV Aprile Loano,2,3.542032480239868,238051.767,225186.254
penalty,Piazza San Babila Milano,Via XXV Aprile Loano,3,3.5845537185668945,249325.617,225186.254
penalty,Piazza San Babila Milano,Via XXV Aprile Loano,4,3.66627049446106,238362.431,225186.254
penalty,Piazza San Babila Milano,Via XXV Aprile Loano,5,3.720304727554321,250645.259,225186.254
penalty,Piazza San Babila Milano,Via XXV Aprile Loano,6,3.838658571243286,276252.498,225186.254
penalty,Piazza San Giovanni Como,Lungomare di Pagana Rapallo,0,1.538137435913086,299676.87,299676.87
penalty,Piazza San Giovanni Como,Lungomare di Pagana Rapallo,1,300.0,,299676.87
penalty,Piazza San Giovanni Como,Lungomare di Pagana Rapallo,2,300.0,,299676.87
penalty,Piazza San Giovanni Como,Lungomare di Pagana Rapallo,3,300.0,,299676.87
penalty,Piazza San Giovanni Como,Lungomare di Pagana Rapallo,4,300.0,,299676.87
penalty,Piazza San Giovanni Como,Lungomare di Pagana Rapallo,5,300.0,,299676.87
penalty,Piazza San Giovanni Como,Lungomare di Pagana Rapallo,6,300.0,,299676.87
penalty,Piazza San Lorenzo Genova,Via Pietro Micca Torino,0,4.276201486587524,170442.92,170442.92
penalty,Piazza San Lorenzo Genova,Via Pietro Micca Torino,1,4.350380420684815,173915.536,170442.92
penalty,Piazza San Lorenzo Genova,Via Pietro Micca Torino,2,4.424939393997192,179026.762,170442.92
penalty,Piazza San Lorenzo Genova,Via Pietro Micca Torino,3,4.555883407592773,191544.393,170442.92
penalty,Piazza San Lorenzo Genova,Via Pietro Micca Torino,4,4.722227334976196,199863.059,170442.92
penalty,Piazza San Lorenzo Genova,Via Pietro Micca Torino,5,4.898555517196655,204805.474,170442.92
penalty,Piazza San Lorenzo Genova,Via Pietro Micca Torino,6,4.976581335067749,207137.507,170442.92
penalty,Piazza San Secondo Asti,Via Brofferio Asti,0,0.7822909355163574,29634.704,29634.704
penalty,Piazza San Secondo Asti,Via Brofferio Asti,1,1.0547435283660889,31753.832,29634.704
penalty,Piazza San Secondo Asti,Via Brofferio Asti,2,1.3381493091583252,35713.241,29634.704
penalty,Piazza San Secondo Asti,Via Brofferio Asti,3,1.6137447357177734,45071.541,29634.704
penalty,Piazza San Secondo Asti,Via Brofferio Asti,4,1.7744855880737305,43240.11,29634.704
penalty,Piazza San Secondo Asti,Via Brofferio Asti,5,300.0,,29634.704
penalty,Piazza San Secondo Asti,Via Brofferio Asti,6,300.0,,29634.704
penalty,Piazza San Secondo Asti,Via XX Settembre Genova,0,1.814868450164795,123872.702,123872.702
penalty,Piazza San Secondo Asti,Via XX Settembre Genova,1,2.034074544906616,125116.137,123872.702
penalty,Piazza San Secondo Asti,Via XX Settembre Genova,2,2.079144239425659,127838.258,123872.702
penalty,Piazza San Secondo Asti,Via XX Settembre Genova,3,2.2346620559692383,139235.14,123872.702
penalty,Piazza San Secondo Asti,Via XX Settembre Genova,4,2.6718297004699707,128312.127,123872.702
penalty,Piazza San Secondo Asti,Via XX Settembre Genova,5,2.8095037937164307,162208.768,123872.702
penalty,Piazza San Secondo Asti,Via XX Settembre Genova,6,300.0,,123872.702
penalty,Piazza San Vittore Rho,Via Dante Legnano,0,2.4675419330596924,13397.506,13397.506
penalty,Piazza San Vittore Rho,Via Dante Legnano,1,2.601442813873291,17860.171,13397.506
penalty,Piazza San Vittore Rho,Via Dante Legnano,2,2.743192672729492,18105.985,13397.506
penalty,Piazza San Vittore Rho,Via Dante Legnano,3,2.9297823905944824,16316.159,13397.506
penalty,Piazza San Vittore Rho,Via Dante Legnano,4,3.084683895111084,14745.84,13397.506
penalty,Piazza San Vittore Rho,Via Dante Legnano,5,3.182769298553467,23501.181,13397.506
penalty,Piazza San Vittore Rho,Via Dante Legnano,6,3.2574119567871094,20988.193,13397.506
penalty,Piazza Savona Cuneo,Via Roma Mondovì,0,1.4814400672912598,53208.074,53208.074
penalty,Piazza Savona Cuneo,Via Roma Mondovì,1,1.968729019165039,57641.384,53208.074
penalty,Piazza Savona Cuneo,Via Roma Mondovì,2,2.060664415359497,58930.403,53208.074
penalty,Piazza Savona Cuneo,Via Roma Mondovì,3,2.13953709602356,72111.074,53208.074
penalty,Piazza Savona Cuneo,Via Roma Mondovì,4,2.190598249435425,70086.016,53208.074
penalty,Piazza Savona Cuneo,Via Roma Mondovì,5,2.2956974506378174,71175.805,53208.074
penalty,Piazza Savona Cuneo,Via Roma Mondovì,6,2.4666852951049805,65424.988,53208.074
penalty,Piazza Solferino Torino,Via Fieschi Genova,0,4.454670190811157,176004.545,176004.545
penalty,Piazza Solferino Torino,Via Fieschi Genova,1,4.562549114227295,177150.803,176004.545
penalty,Piazza Solferino Torino,Via Fieschi Genova,2,4.605662107467651,191989.49,176004.545
penalty,Piazza Solferino Torino,Via Fieschi Genova,3,4.682018041610718,186905.939,176004.545
penalty,Piazza Solferino Torino,Via Fieschi Genova,4,4.819289684295654,205877.589,176004.545
penalty,Piazza Solferino Torino,Via Fieschi Genova,5,4.944164514541626,218361.295,176004.545
penalty,Piazza Solferino Torino,Via Fieschi Genova,6,4.988975286483765,210390.023,176004.545
penalty,Piazza Statuto Torino,Via Chiodo La Spezia,0,3.921018362045288,277184.911,277184.911
penalty,Piazza Statuto Torino,Via Chiodo La Spezia,1,3.957723617553711,281329.353,277184.911
penalty,Piazza Statuto Torino,Via Chiodo La Spezia,2,4.010056495666504,289783.616,277184.911
penalty,Piazza Statuto Torino,Via Chiodo La Spezia,3,4.04859733581543,297723.6,277184.911
penalty,Piazza Statuto Torino,Via Chiodo La Spezia,4,4.085042715072632,313464.213,277184.911
penalty,Piazza Statuto Torino,Via Chiodo La Spezia,5,4.133237838745117,321805.726,277184.911
penalty,Piazza Statuto Torino,Via Chiodo La Spezia,6,4.196775913238525,336061.635,277184.911
penalty,Piazza Tito Speri Brescia,Rue de la Tour du Lépreux Aosta,0,3.508963823318481,297301.831,297301.831
penalty,Piazza Tito Speri Brescia,Rue de la Tour du Lépreux Aosta,1,3.592045783996582,318886.992,297301.831
penalty,Piazza Tito Speri Brescia,Rue de la Tour du Lépreux Aosta,2,3.63809871673584,368051.618,297301.831
penalty,Piazza Tito Speri Brescia,Rue de la Tour du Lépreux Aosta,3,3.682762384414673,362372.146,297301.831
penalty,Piazza Tito Speri Brescia,Rue de la Tour du Lépreux Aosta,4,3.722980976104736,355775.361,297301.831
penalty,Piazza Tito Speri Brescia,Rue de la Tour du Lépreux Aosta,5,4.363955736160278,379229.282,297301.831
penalty,Piazza Tito Speri Brescia,Rue de la Tour du Lépreux Aosta,6,300.0,,297301.831
penalty,Piazza Vittorio Emanuele Ivrea,Via Garibaldi Albenga,0,1.790930986404419,225330.02,225330.02
penalty,Piazza Vittorio Emanuele Ivrea,Via Garibaldi Albenga,1,1.8431100845336916,246799.608,225330.02
penalty,Piazza Vittorio Emanuele Ivrea,Via Garibaldi Albenga,2,1.8856444358825684,241760.569,225330.02
penalty,Piazza Vittorio Emanuele Ivrea,Via Garibaldi Albenga,3,1.966380834579468,262655.953,225330.02
penalty,Piazza Vittorio Emanuele Ivrea,Via Garibaldi Albenga,4,2.005324363708496,261514.378,225330.02
penalty,Piazza Vittorio Emanuele Ivrea,Via Garibaldi Albenga,5,2.04494309425354,244715.732,225330.02
penalty,Piazza Vittorio Emanuele Ivrea,Via Garibaldi Albenga,6,2.0865211486816406,260534.787,225330.02
penalty,Piazza Vittorio Veneto Torino,Via Garibaldi Moncalieri,0,3.234668731689453,8437.382,8437.382
penalty,Piazza Vittorio Veneto Torino,Via Garibaldi Moncalieri,1,3.296008348464966,8496.97,8437.382
penalty,Piazza Vittorio Veneto Torino,Via Garibaldi Moncalieri,2,3.4250447750091557,9094.754,8437.382
penalty,Piazza Vittorio Veneto Torino,Via Garibaldi Moncalieri,3,3.605348110198975,8882.338,8437.382
penalty,Piazza Vittorio Veneto Torino,Via Garibaldi Moncalieri,4,3.776675701141357,9291.787,8437.382
penalty,Piazza Vittorio Veneto Torino,Via Garibaldi Moncalieri,5,3.927148580551148,9992.322,8437.382
penalty,Piazza Vittorio Veneto Torino,Via Garibaldi Moncalieri,6,4.075649261474609,10356.718,8437.382
penalty,Piazza del Carmine Pavia,Via Cavour Novara,0,1.3585669994354248,80008.766,80008.766
penalty,Piazza del Carmine Pavia,Via Cavour Novara,1,1.492049217224121,86991.715,80008.766
penalty,Piazza del Carmine Pavia,Via Cavour Novara,2,1.6179306507110596,94816.741,80008.766
penalty,Piazza del Carmine Pavia,Via Cavour Novara,3,1.7416508197784424,97818.558,80008.766
penalty,Piazza del Carmine Pavia,Via Cavour Novara,4,1.8203296661376955,105752.867,80008.766
penalty,Piazza del Carmine Pavia,Via Cavour Novara,5,1.8652496337890625,91048.874,80008.766
penalty,Piazza del Carmine Pavia,Via Cavour Novara,6,1.956883430480957,109078.458,80008.766
penalty,Piazza del Duomo Ivrea,Via Garibaldi Albenga,0,1.7950608730316162,224547.716,224547.716
penalty,Piazza del Duomo Ivrea,Via Garibaldi Albenga,1,2.0556182861328125,252422.391,224547.716
penalty,Piazza del Duomo Ivrea,Via Garibaldi Albenga,2,2.2915945053100586,263050.75,224547.716
penalty,Piazza del Duomo Ivrea,Via Garibaldi Albenga,3,2.544424533843994,260390.921,224547.716
penalty,Piazza del Duomo Ivrea,Via Garibaldi Albenga,4,2.853095531463623,245267.895,224547.716
penalty,Piazza del Duomo Ivrea,Via Garibaldi Albenga,5,2.9327943325042725,260664.081,224547.716
penalty,Piazza del Duomo Ivrea,Via Garibaldi Albenga,6,3.252511978149414,243779.325,224547.716
penalty,Piazza del Lavoro Ivrea,Via Garibaldi Albenga,0,1.7148988246917725,219305.096,219305.096
penalty,Piazza del Lavoro Ivrea,Via Garibaldi Albenga,1,1.86156702041626,222820.765,219305.096
penalty,Piazza del Lavoro Ivrea,Via Garibaldi Albenga,2,1.944507360458374,242770.266,219305.096
penalty,Piazza del Lavoro Ivrea,Via Garibaldi Albenga,3,2.0705294609069824,238935.674,219305.096
penalty,Piazza del Lavoro Ivrea,Via Garibaldi Albenga,4,2.13260269165039,252177.275,219305.096
penalty,Piazza del Lavoro Ivrea,Via Garibaldi Albenga,5,2.1760048866271973,259164.068,219305.096
penalty,Piazza del Lavoro Ivrea,Via Garibaldi Albenga,6,2.319936990737915,266601.076,219305.096
penalty,Piazza del Mercato Ivrea,Via Garibaldi Albenga,0,1.5305874347686768,230965.515,230965.515
penalty,Piazza del Mercato Ivrea,Via Garibaldi Albenga,1,1.931479215621948,252435.103,230965.515
penalty,Piazza del Mercato Ivrea,Via Garibaldi Albenga,2,2.190703868865967,253525.052,230965.515
penalty,Piazza del Mercato Ivrea,Via Garibaldi Albenga,3,2.327457904815674,270333.432,230965.515
penalty,Piazza del Mercato Ivrea,Via Garibaldi Albenga,4,2.5587449073791504,252058.564,230965.515
penalty,Piazza del Mercato Ivrea,Via Garibaldi Albenga,5,2.6104953289031982,268056.671,230965.515
penalty,Piazza del Mercato Ivrea,Via Garibaldi Albenga,6,2.6855456829071045,251231.596,230965.515
penalty,Piazza del Teatro Ivrea,Via Garibaldi Albenga,0,1.6469781398773191,224507.661,224507.661
penalty,Piazza del Teatro Ivrea,Via Garibaldi Albenga,1,1.6891961097717283,252382.336,224507.661
penalty,Piazza del Teatro Ivrea,Via Garibaldi Albenga,2,1.7942938804626465,262702.011,224507.661
penalty,Piazza del Teatro Ivrea,Via Garibaldi Albenga,3,1.8469650745391848,261812.224,224507.661
penalty,Piazza del Teatro Ivrea,Via Garibaldi Albenga,4,1.9026589393615725,243457.798,224507.661
penalty,Piazza del Teatro Ivrea,Via Garibaldi Albenga,5,2.0661191940307617,246552.418,224507.661
penalty,Piazza del Teatro Ivrea,Via Garibaldi Albenga,6,2.107515811920166,251550.253,224507.661
penalty,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,0,1.7024319171905518,229142.451,229142.451
penalty,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,1,1.8068335056304927,250632.253,229142.451
penalty,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,2,1.915677070617676,245593.214,229142.451
penalty,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,3,1.9663336277008057,265318.596,229142.451
penalty,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,4,2.0111043453216557,265005.87,229142.451
penalty,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,5,2.0695159435272217,247450.067,229142.451
penalty,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,6,2.2089273929595947,264367.432,229142.451
penalty,Piazza della Vittoria Lodi,Via Cavour Novara,0,1.3667922019958496,111490.72,111490.72
penalty,Piazza della Vittoria Lodi,Via Cavour Novara,1,1.636784553527832,113093.827,111490.72
penalty,Piazza della Vittoria Lodi,Via Cavour Novara,2,1.768110990524292,113525.244,111490.72
penalty,Piazza della Vittoria Lodi,Via Cavour Novara,3,1.8938729763031008,130859.278,111490.72
penalty,Piazza della Vittoria Lodi,Via Cavour Novara,4,300.0,,111490.72
penalty,Piazza della Vittoria Lodi,Via Cavour Novara,5,300.0,,111490.72
penalty,Piazza della Vittoria Lodi,Via Cavour Novara,6,300.0,,111490.72
penalty,Piazza di Città Ivrea,Via Garibaldi Albenga,0,1.5795114040374756,225330.02,225330.02
penalty,Piazza di Città Ivrea,Via Garibaldi Albenga,1,1.7388062477111816,246799.608,225330.02
penalty,Piazza di Città Ivrea,Via Garibaldi Albenga,2,1.9011874198913572,241760.569,225330.02
penalty,Piazza di Città Ivrea,Via Garibaldi Albenga,3,1.9370925426483157,262655.953,225330.02
penalty,Piazza di Città Ivrea,Via Garibaldi Albenga,4,2.0074691772460938,261514.378,225330.02
penalty,Piazza di Città Ivrea,Via Garibaldi Albenga,5,2.0969254970550537,244715.732,225330.02
penalty,Piazza di Città Ivrea,Via Garibaldi Albenga,6,2.228055477142334,260534.787,225330.02
penalty,Piazzale Baracca Milano,Rue Chanoux Aosta,0,3.2311501502990723,200739.433,200739.433
penalty,Piazzale Baracca Milano,Rue Chanoux Aosta,1,3.326509952545166,226253.101,200739.433
penalty,Piazzale Baracca Milano,Rue Chanoux Aosta,2,3.398562431335449,227952.226,200739.433
penalty,Piazzale Baracca Milano,Rue Chanoux Aosta,3,3.576996326446533,237346.139,200739.433
penalty,Piazzale Baracca Milano,Rue Chanoux Aosta,4,3.775280237197876,240921.844,200739.433
penalty,Piazzale Baracca Milano,Rue Chanoux Aosta,5,300.0,,200739.433
penalty,Piazzale Baracca Milano,Rue Chanoux Aosta,6,300.0,,200739.433
penalty,Piazzale Loreto Milano,Via Mazzini Biella,0,3.4006850719451904,113674.596,113674.596
penalty,Piazzale Loreto Milano,Via Mazzini Biella,1,3.669665098190308,115265.174,113674.596
penalty,Piazzale Loreto Milano,Via Mazzini Biella,2,4.044673204421997,120251.078,113674.596
penalty,Piazzale Loreto Milano,Via Mazzini Biella,3,4.123301982879639,122279.249,113674.596
penalty,Piazzale Loreto Milano,Via Mazzini Biella,4,4.249268531799316,133461.2,113674.596
penalty,Piazzale Loreto Milano,Via Mazzini Biella,5,4.3183417320251465,134460.024,113674.596
penalty,Piazzale Loreto Milano,Via Mazzini Biella,6,4.570228099822998,132624.974,113674.596
penalty,Riva,Corso Marengo Alessandria,0,3.129162549972534,272565.202,272565.202
penalty,Riva,Corso Marengo Alessandria,1,3.213745594024658,281280.779,272565.202
penalty,Riva,Corso Marengo Alessandria,2,3.268204927444458,288336.451,272565.202
penalty,Riva,Corso Marengo Alessandria,3,3.514055013656616,339042.856,272565.202
penalty,Riva,Corso Marengo Alessandria,4,3.5794026851654053,313291.677,272565.202
penalty,Riva,Corso Marengo Alessandria,5,3.6404879093170166,336641.649,272565.202
penalty,Riva,Corso Marengo Alessandria,6,3.789117813110352,335863.92,272565.202
penalty,Riva del Lario Lecco,Via Cavour Brescia,0,2.720862865447998,111806.052,111806.052
penalty,Riva del Lario Lecco,Via Cavour Brescia,1,2.8118484020233154,133586.376,111806.052
penalty,Riva del Lario Lecco,Via Cavour Brescia,2,2.864813804626465,128630.462,111806.052
penalty,Riva del Lario Lecco,Via Cavour Brescia,3,2.9128847122192383,160512.08,111806.052
penalty,Riva del Lario Lecco,Via Cavour Brescia,4,3.0322272777557373,135833.733,111806.052
penalty,Riva del Lario Lecco,Via Cavour Brescia,5,3.248072624206543,156539.851,111806.052
penalty,Riva del Lario Lecco,Via Cavour Brescia,6,3.2860515117645264,134729.459,111806.052
penalty,Riva del Lario Lecco,Via Po Brescia,0,2.044757604598999,82245.413,82245.413
penalty,Riva del Lario Lecco,Via Po Brescia,1,2.2536251544952397,89634.243,82245.413
penalty,Riva del Lario Lecco,Via Po Brescia,2,2.4123542308807373,95586.128,82245.413
penalty,Riva del Lario Lecco,Via Po Brescia,3,2.624124765396118,117030.052,82245.413
penalty,Riva del Lario Lecco,Via Po Brescia,4,2.924766540527344,96116.236,82245.413
penalty,Riva del Lario Lecco,Via Po Brescia,5,3.2554612159729004,101444.73,82245.413
penalty,Riva del Lario Lecco,Via Po Brescia,6,3.343022346496582,106123.505,82245.413
penalty,Riva del Porto Lecco,Via Po Brescia,0,2.184801816940308,110739.543,110739.543
penalty,Riva del Porto Lecco,Via Po Brescia,1,2.269485712051392,142125.867,110739.543
penalty,Riva del Porto Lecco,Via Po Brescia,2,2.3711864948272705,145287.833,110739.543
penalty,Riva del Porto Lecco,Via Po Brescia,3,2.453798770904541,139529.937,110739.543
penalty,Riva del Porto Lecco,Via Po Brescia,4,2.541597843170166,136817.23,110739.543
penalty,Riva del Porto Lecco,Via Po Brescia,5,300.0,,110739.543
penalty,Riva del Porto Lecco,Via Po Brescia,6,300.0,,110739.543
penalty,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,0,0.6398289203643799,270.926,270.926
penalty,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,1,300.0,,270.926
penalty,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,2,300.0,,270.926
penalty,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,3,300.0,,270.926
penalty,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,4,300.0,,270.926
penalty,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,5,300.0,,270.926
penalty,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,6,300.0,,270.926
penalty,Strada Alta Brescia,Via XX Settembre Genova,0,3.7443456649780273,321478.818,321478.818
penalty,Strada Alta Brescia,Via XX Settembre Genova,1,3.81829047203064,342106.099,321478.818
penalty,Strada Alta Brescia,Via XX Settembre Genova,2,3.858207941055298,349799.567,321478.818
penalty,Strada Alta Brescia,Via XX Settembre Genova,3,4.127443552017212,424431.756,321478.818
penalty,Strada Alta Brescia,Via XX Settembre Genova,4,4.250473737716675,377846.27,321478.818
penalty,Strada Alta Brescia,Via XX Settembre Genova,5,300.0,,321478.818
penalty,Strada Alta Brescia,Via XX Settembre Genova,6,300.0,,321478.818
penalty,Strada Nuova Cremona,Piazza Garibaldi Asti,0,1.4890117645263672,180926.198,180926.198
penalty,Strada Nuova Cremona,Piazza Garibaldi Asti,1,1.747894287109375,185516.373,180926.198
penalty,Strada Nuova Cremona,Piazza Garibaldi Asti,2,1.9142367839813232,190901.658,180926.198
penalty,Strada Nuova Cremona,Piazza Garibaldi Asti,3,2.0715444087982178,199954.733,180926.198
penalty,Strada Nuova Cremona,Piazza Garibaldi Asti,4,2.1823480129241943,207185.884,180926.198
penalty,Strada Nuova Cremona,Piazza Garibaldi Asti,5,2.3417818546295166,228169.535,180926.198
penalty,Strada Nuova Cremona,Piazza Garibaldi Asti,6,2.397502422332764,231106.798,180926.198
penalty,Strada Nuova Pavia,Piazza della Vittoria Pavia,0,1.4767470359802246,41005.249,41005.249
penalty,Strada Nuova Pavia,Piazza della Vittoria Pavia,1,1.6167407035827637,47047.808,41005.249
penalty,Strada Nuova Pavia,Piazza della Vittoria Pavia,2,1.684410572052002,45929.94,41005.249
penalty,Strada Nuova Pavia,Piazza della Vittoria Pavia,3,300.0,,41005.249
penalty,Strada Nuova Pavia,Piazza della Vittoria Pavia,4,300.0,,41005.249
penalty,Strada Nuova Pavia,Piazza della Vittoria Pavia,5,300.0,,41005.249
penalty,Strada Nuova Pavia,Piazza della Vittoria Pavia,6,300.0,,41005.249
penalty,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,0,0.1477115154266357,11638.632,11638.632
penalty,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,1,300.0,,11638.632
penalty,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,2,300.0,,11638.632
penalty,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,3,300.0,,11638.632
penalty,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,4,300.0,,11638.632
penalty,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,5,300.0,,11638.632
